Timestamp(ms),Corrente(mA)
220926,-29.90
221039,-36.10
221152,-29.90
221265,-30.00
221378,-34.00
221491,-30.00
221604,-30.20
221717,-30.10
221830,-29.90
221943,-30.10
222056,-34.70
222169,-30.10
222282,-29.90
222395,-30.00
222508,-30.30
222621,-34.30
222734,-36.10
222847,-35.80
222960,-35.90
223073,-34.30
223186,-34.30
223299,-30.00
223412,-29.80
223525,-33.60
223638,-30.40
223751,-30.10
223864,-38.70
223977,-34.50
224090,-30.10
224203,-30.10
224316,-30.00
224429,-34.80
224542,-34.60
224655,-29.90
224768,-30.00
224881,-30.10
224994,-30.20
225107,-30.40
225220,-34.50
225333,-29.90
225446,-39.10
225559,-38.70
225672,-29.60
225785,-30.00
225898,-34.60
226011,-33.70
226124,-29.60
226237,-29.80
226350,-30.00
226463,-30.00
226576,-34.60
226689,-30.00
226802,-29.80
226915,-30.20
227028,-34.40
227141,-34.80
227254,-33.60
227367,-30.10
227480,-30.20
227593,-29.60
227706,-39.20
227819,-34.40
227932,-30.40
228045,-33.70
228158,-30.20
228271,-34.50
228384,-29.60
228497,-30.00
228610,-34.60
228723,-34.70
228836,-30.20
228949,-29.80
229062,-33.80
229175,-30.20
229288,-34.10
229401,-34.80
229514,-34.30
229627,-36.20
229740,-34.10
229853,-30.10
229966,-33.40
230079,-29.90
230192,-35.80
230305,-29.80
230418,-30.60
230531,-34.00
230644,-30.00
230757,-29.80
230870,-35.80
230983,-29.80
231096,-30.00
231209,-35.00
231322,-29.60
231435,-30.10
231548,-35.30
231661,-30.10
231774,-30.10
231887,-29.90
232000,-29.60
232113,-30.10
232226,-34.70
232339,-35.10
232452,-34.50
232565,-30.10
232678,-33.30
232791,-36.40
232904,-29.90
233017,-29.50
233130,-35.90
233243,-31.20
233356,-35.90
233469,-34.40
233582,-34.30
233695,-35.80
233808,-30.30
233921,-30.00
234034,-35.00
234147,-36.10
234260,-31.20
234373,-29.60
234486,-34.20
234599,-33.90
234712,-30.10
234825,-33.70
234938,-30.30
235051,-29.80
235164,-34.10
235277,-35.30
235390,-29.80
235503,-34.70
235616,-34.30
235729,-34.50
235842,-34.30
235955,-30.00
236068,-34.10
236181,-30.00
236294,-34.50
236407,-29.80
236520,-29.80
236633,-35.80
236746,-35.50
236859,-30.10
236972,-39.30
237085,-39.00
237198,-30.50
237311,-29.80
237424,-29.50
237537,-30.10
237650,-30.10
237763,-30.20
237876,-35.30
237989,-34.10
238102,-29.80
238215,-34.80
238328,-35.60
238441,-34.60
238554,-29.60
238667,-29.90
238780,-34.60
238893,-34.50
239006,-39.10
239119,-39.10
239232,-35.00
239345,-32.80
239458,-35.30
239571,-35.80
239684,-35.70
239797,-29.80
239910,-29.90
240023,-29.80
240136,-30.40
240249,-34.60
240362,-30.10
240475,-30.00
240588,-30.00
240701,-33.00
240814,-34.30
240927,-34.30
241040,-34.30
241153,-30.30
241266,-33.30
241379,-36.10
241492,-33.70
241605,-30.40
241718,-30.20
241831,-35.00
241944,-33.50
242057,-35.10
242170,-35.00
242283,-35.90
242396,-29.90
242509,-29.90
242622,-29.90
242735,-30.10
242848,-30.50
242961,-33.50
243074,-29.80
243187,-34.40
243300,-30.20
243413,-29.90
243526,-30.20
243639,-30.00
243752,-29.70
243865,-30.00
243978,-30.10
244091,-30.20
244204,-39.20
244317,-38.80
244430,-29.90
244543,-30.10
244656,-36.40
244769,-29.40
244882,-30.20
244995,-39.70
245108,-32.60
245221,-29.60
245334,-30.30
245447,-29.60
245560,-36.30
245673,-30.10
245786,-30.40
245899,-29.90
246012,-29.90
246125,-34.70
246238,-30.50
246351,-29.90
246464,-30.30
246577,-29.40
246690,-34.90
246803,-29.70
246916,-34.20
247029,-35.60
247142,-33.90
247255,-29.90
247368,-30.30
247481,-34.80
247594,-36.00
247707,-29.80
247820,-29.70
247933,-34.50
248046,-34.60
248159,-33.70
248272,-30.20
248385,-36.20
248498,-34.20
248611,-29.90
248724,-30.10
248837,-30.10
248950,-29.80
249063,-34.50
249176,-31.50
249289,-31.20
249402,-30.20
249515,-39.90
249628,-34.40
249741,-34.20
249854,-30.10
249967,-30.30
250080,-30.20
250193,-34.30
250306,-30.00
250419,-30.20
250532,-29.90
250645,-29.90
250758,-30.50
250871,-29.90
250984,-35.00
251097,-34.10
251210,-30.00
251323,-29.90
251436,-30.10
251549,-30.00
251662,-38.40
251775,-29.60
251888,-34.50
252001,-30.10
252114,-30.10
252227,-29.60
252340,-30.10
252453,-30.00
252566,-30.20
252679,-30.00
252792,-30.10
252905,-30.20
253018,-30.20
253131,-30.00
253244,-29.90
253357,-36.10
253470,-29.90
253583,-35.70
253696,-34.50
253809,-35.60
253922,-30.10
254035,-39.30
254148,-34.50
254261,-35.90
254374,-30.10
254487,-30.30
254600,-35.90
254713,-34.30
254826,-35.70
254939,-29.80
255052,-33.40
255165,-33.10
255278,-30.30
255391,-35.60
255504,-32.50
255617,-30.00
255730,-30.20
255843,-35.70
255956,-30.50
256069,-30.10
256182,-30.10
256295,-34.40
256408,-30.10
256521,-29.80
256634,-29.90
256747,-35.70
256860,-33.70
256973,-35.70
257086,-30.30
257199,-30.00
257312,-37.40
257425,-34.80
257538,-30.30
257651,-30.00
257764,-34.70
257877,-36.20
257990,-29.80
258103,-29.90
258216,-35.00
258329,-30.20
258442,-29.80
258555,-29.80
258668,-34.50
258781,-35.20
258894,-36.10
259007,-30.30
259120,-30.50
259233,-30.20
259346,-30.10
259459,-36.40
259572,-30.30
259685,-30.20
259798,-30.10
259911,-29.70
260024,-30.10
260137,-34.20
260250,-35.90
260363,-34.70
260476,-29.80
260589,-34.50
260702,-35.90
260815,-34.80
260928,-30.20
261041,-30.20
261154,-39.20
261267,-34.60
261380,-29.90
261493,-30.00
261606,-29.90
261719,-30.20
261832,-30.00
261945,-33.20
262058,-30.20
262171,-30.10
262284,-29.70
262397,-34.40
262510,-34.40
262623,-30.10
262736,-34.40
262849,-30.10
262962,-30.00
263075,-34.20
263188,-30.40
263301,-30.20
263414,-34.50
263527,-35.10
263640,-34.60
263753,-30.20
263866,-30.00
263979,-36.00
264092,-30.10
264205,-30.10
264318,-30.20
264431,-35.10
264544,-30.10
264657,-30.20
264770,-39.20
264883,-33.70
264996,-29.90
265109,-30.30
265222,-35.80
265335,-36.10
265448,-30.40
265561,-29.80
265674,-30.00
265787,-34.50
265900,-29.80
266013,-35.00
266126,-29.50
266239,-35.70
266352,-33.50
266465,-35.70
266578,-30.10
266691,-34.70
266804,-30.10
266917,-33.40
267030,-35.90
267143,-33.10
267256,-30.00
267369,-31.20
267482,-30.00
267595,-34.30
267708,-34.00
267821,-30.10
267934,-29.60
268047,-35.10
268160,-34.70
268273,-30.30
268386,-35.20
268499,-29.70
268612,-33.20
268725,-30.10
268838,-30.10
268951,-30.00
269064,-34.30
269177,-30.00
269290,-30.10
269403,-30.10
269516,-29.90
269629,-30.20
269742,-29.80
269855,-35.70
269968,-30.40
270081,-30.00
270194,-34.50
270307,-29.70
270420,-39.00
270533,-39.00
270646,-30.10
270759,-35.70
270872,-30.10
270985,-30.00
271098,-30.40
271211,-34.40
271324,-30.20
271437,-39.10
271550,-30.10
271663,-34.50
271776,-30.40
271889,-30.00
272002,-30.00
272115,-30.20
272228,-30.30
272341,-35.70
272454,-36.40
272567,-34.70
272680,-34.60
272793,-30.20
272906,-30.10
273019,-33.80
273132,-30.00
273245,-34.60
273358,-35.50
273471,-33.70
273584,-33.70
273697,-39.10
273810,-29.60
273923,-29.80
274036,-35.80
274149,-35.90
274262,-29.90
274375,-29.80
274488,-34.50
274601,-34.60
274714,-30.00
274827,-29.90
274940,-30.10
275053,-30.10
275166,-34.70
275279,-30.10
275392,-29.70
275505,-35.70
275618,-30.40
275731,-36.10
275844,-29.60
275957,-29.90
276070,-34.00
276183,-30.10
276296,-35.90
276409,-35.30
276522,-34.50
276635,-30.10
276748,-30.30
276861,-34.40
276974,-34.40
277087,-29.50
277200,-29.90
277313,-29.90
277426,-29.90
277539,-35.70
277652,-30.20
277765,-34.50
277878,-35.80
277991,-29.80
278104,-30.10
278217,-29.90
278330,-29.90
278443,-33.70
278556,-29.90
278669,-34.30
278782,-34.90
278895,-29.30
279008,-34.30
279121,-30.00
279234,-35.30
279347,-34.40
279460,-35.70
279573,-29.50
279686,-29.90
279799,-29.90
279912,-29.90
280025,-30.20
280138,-30.50
280251,-29.80
280364,-34.20
280477,-30.10
280590,-35.90
280703,-34.20
280816,-30.00
280929,-34.60
281042,-35.80
281155,-29.60
281268,-33.00
281381,-29.80
281494,-36.20
281607,-30.00
281720,-35.70
281833,-29.90
281946,-30.20
282059,-29.70
282172,-35.80
282285,-34.20
282398,-30.30
282511,-30.00
282624,-29.60
282737,-33.70
282850,-36.00
282963,-30.30
283076,-39.30
283189,-38.90
283302,-35.50
283415,-30.40
283528,-35.30
283641,-30.00
283754,-35.90
283867,-36.40
283980,-36.10
284093,-35.90
284206,-34.60
284319,-29.60
284432,-30.00
284545,-30.60
284658,-30.40
284771,-30.00
284884,-34.40
284997,-29.90
285110,-30.00
285223,-35.90
285336,-30.00
285449,-30.10
285562,-29.80
285675,-34.40
285788,-35.20
285901,-35.60
286014,-30.10
286127,-34.20
286240,-34.40
286353,-35.70
286466,-29.90
286579,-34.60
286692,-35.60
286805,-30.10
286918,-30.50
287031,-30.30
287144,-34.40
287257,-29.80
287370,-29.90
287483,-34.30
287596,-35.90
287709,-34.30
287822,-35.80
287935,-33.60
288048,-30.30
288161,-30.30
288274,-30.00
288387,-29.90
288500,-30.00
288613,-33.60
288726,-29.90
288839,-39.20
288952,-34.90
289065,-30.20
289178,-30.10
289291,-35.80
289404,-30.10
289517,-29.90
289630,-34.40
289743,-36.30
289856,-33.20
289969,-29.90
290082,-30.20
290195,-30.20
290308,-30.00
290421,-36.30
290534,-30.10
290647,-30.10
290760,-36.00
290873,-29.40
290986,-36.20
291099,-34.50
291212,-30.00
291325,-33.10
291438,-30.30
291551,-34.10
291664,-30.10
291777,-35.00
291890,-34.70
292003,-30.00
292116,-35.60
292229,-30.00
292342,-35.90
292455,-30.20
292568,-34.40
292681,-36.10
292794,-29.90
292907,-29.80
293020,-35.70
293133,-30.00
293246,-30.10
293359,-34.40
293472,-29.70
293585,-30.10
293698,-35.40
293811,-29.60
293924,-30.00
294037,-34.30
294150,-35.90
294263,-32.00
294376,-33.30
294489,-34.40
294602,-30.00
294715,-35.70
294828,-34.30
294941,-34.70
295054,-29.80
295167,-30.10
295280,-39.10
295393,-35.90
295506,-29.60
295619,-34.40
295732,-34.80
295845,-30.20
295958,-30.20
296071,-33.10
296184,-29.80
296297,-35.90
296410,-30.30
296523,-29.80
296636,-29.90
296749,-30.10
296862,-34.90
296975,-35.00
297088,-34.50
297201,-34.30
297314,-36.00
297427,-29.90
297540,-30.20
297653,-35.00
297766,-30.20
297879,-35.50
297992,-34.50
298105,-30.20
298218,-30.50
298331,-30.00
298444,-30.10
298557,-30.00
298670,-30.10
298783,-34.40
298896,-29.80
299009,-35.70
299122,-30.20
299235,-30.10
299348,-34.30
299461,-29.60
299574,-29.80
299687,-30.00
299800,-30.20
299913,-39.20
300026,-34.50
300139,-30.20
300252,-29.90
300365,-29.90
300478,-34.30
300591,-30.10
300704,-29.90
300817,-29.80
300930,-30.20
301043,-30.10
301156,-29.60
301269,-34.30
301382,-35.50
301495,-30.10
301608,-30.20
301721,-35.60
301834,-34.90
301947,-34.00
302060,-29.80
302173,-30.20
302286,-34.80
302399,-38.00
302512,-36.30
302625,-30.20
302738,-34.00
302851,-32.60
302964,-34.90
303077,-34.50
303190,-30.00
303303,-29.80
303416,-29.90
303529,-30.00
303642,-34.40
303755,-36.10
303868,-30.10
303981,-29.90
304094,-35.90
304207,-35.30
304320,-34.90
304433,-29.90
304546,-30.00
304659,-34.50
304772,-34.40
304885,-34.10
304998,-34.30
305111,-30.00
305224,-35.60
305337,-29.90
305450,-35.00
305563,-34.30
305676,-30.00
305789,-29.90
305902,-34.60
306015,-35.70
306128,-34.40
306241,-36.00
306354,-30.00
306467,-35.70
306580,-34.60
306693,-29.60
306806,-30.00
306919,-35.60
307032,-35.10
307145,-29.70
307258,-30.20
307371,-33.60
307484,-35.90
307597,-34.50
307710,-30.30
307823,-34.50
307936,-31.50
308049,-35.60
308162,-30.00
308275,-29.90
308388,-38.50
308501,-38.80
308614,-29.60
308727,-29.90
308840,-30.20
308953,-29.90
309066,-34.70
309179,-30.20
309292,-29.80
309405,-30.00
309518,-30.40
309631,-34.60
309744,-34.40
309857,-30.20
309970,-35.70
310083,-34.30
310196,-35.90
310309,-34.60
310422,-30.10
310535,-34.40
310648,-30.20
310761,-34.80
310874,-34.50
310987,-33.50
311100,-35.80
311213,-31.00
311326,-29.80
311439,-30.10
311552,-34.80
311665,-30.20
311778,-35.30
311891,-35.20
312004,-35.90
312117,-29.80
312230,-35.50
312343,-34.50
312456,-35.70
312569,-30.40
312682,-33.90
312795,-35.30
312908,-35.40
313021,-36.20
313134,-32.10
313247,-33.50
313360,-30.40
313473,-30.00
313586,-30.20
313699,-29.50
313812,-35.80
313925,-30.00
314038,-30.30
314151,-29.90
314264,-39.30
314377,-35.80
314490,-29.50
314603,-29.80
314716,-33.50
314829,-30.00
314942,-34.90
315055,-34.40
315168,-30.20
315281,-30.00
315394,-32.10
315507,-29.80
315620,-30.20
315733,-34.80
315846,-29.80
315959,-29.70
316072,-39.20
316185,-33.00
316298,-30.30
316411,-29.90
316524,-29.80
316637,-30.00
316750,-30.30
316863,-33.80
316976,-30.30
317089,-35.50
317202,-30.10
317315,-35.10
317428,-34.10
317541,-29.80
317654,-35.80
317767,-29.60
317880,-29.90
317993,-34.40
318106,-34.10
318219,-29.60
318332,-35.10
318445,-33.30
318558,-30.30
318671,-38.60
318784,-30.00
318897,-29.80
319010,-29.50
319123,-30.20
319236,-30.00
319349,-30.10
319462,-33.50
319575,-29.90
319688,-30.20
319801,-35.90
319914,-33.50
320027,-29.60
320140,-35.20
320253,-30.10
320366,-33.90
320479,-35.90
320592,-30.20
320705,-30.20
320818,-35.10
320931,-35.00
321044,-30.30
321157,-30.00
321270,-35.90
321383,-34.60
321496,-29.80
321609,-35.70
321722,-34.60
321835,-29.80
321948,-35.10
322061,-34.20
322174,-29.80
322287,-36.00
322400,-34.70
322513,-30.00
322626,-30.10
322739,-29.70
322852,-36.00
322965,-29.80
323078,-34.30
323191,-29.50
323304,-29.60
323417,-30.00
323530,-29.60
323643,-29.70
323756,-34.50
323869,-34.10
323982,-34.10
324095,-38.20
324208,-38.90
324321,-29.90
324434,-29.70
324547,-30.10
324660,-34.50
324773,-36.20
324886,-30.00
324999,-29.50
325112,-30.00
325225,-29.90
325338,-34.00
325451,-33.60
325564,-29.90
325677,-29.50
325790,-35.50
325903,-30.10
326016,-29.90
326129,-29.80
326242,-35.60
326355,-29.90
326468,-35.30
326581,-30.00
326694,-29.80
326807,-30.10
326920,-30.00
327033,-29.60
327146,-30.00
327259,-34.60
327372,-30.00
327485,-30.10
327598,-35.20
327711,-30.00
327824,-29.70
327937,-30.80
328050,-34.90
328163,-34.90
328276,-35.20
328389,-30.00
328502,-30.10
328615,-29.90
328728,-30.30
328841,-30.20
328954,-29.90
329067,-30.10
329180,-30.10
329293,-36.00
329406,-30.20
329519,-30.00
329632,-30.10
329745,-34.40
329858,-30.10
329971,-29.80
330084,-29.80
330197,-29.60
330310,-30.00
330423,-39.20
330536,-32.70
330649,-34.40
330762,-36.50
330875,-29.50
330988,-30.20
331101,-29.90
331214,-30.30
331327,-30.10
331440,-30.00
331553,-29.80
331666,-30.20
331779,-36.10
331892,-39.20
332005,-39.20
332118,-35.40
332231,-29.90
332344,-30.10
332457,-29.70
332570,-30.00
332683,-30.30
332796,-30.10
332909,-30.00
333022,-30.20
333135,-34.40
333248,-30.30
333361,-35.60
333474,-30.10
333587,-29.60
333700,-33.90
333813,-34.40
333926,-38.30
334039,-38.70
334152,-33.60
334265,-29.90
334378,-30.30
334491,-30.20
334604,-33.90
334717,-29.90
334830,-29.80
334943,-29.80
335056,-36.30
335169,-35.70
335282,-35.80
335395,-35.40
335508,-34.20
335621,-34.90
335734,-30.00
335847,-29.80
335960,-35.90
336073,-30.10
336186,-30.10
336299,-29.90
336412,-30.10
336525,-34.20
336638,-34.50
336751,-34.90
336864,-35.90
336977,-30.10
337090,-34.70
337203,-29.90
337316,-29.90
337429,-30.00
337542,-35.80
337655,-29.60
337768,-30.30
337881,-35.90
337994,-30.20
338107,-34.60
338220,-34.30
338333,-30.00
338446,-29.90
338559,-33.00
338672,-29.70
338785,-35.90
338898,-33.30
339011,-34.80
339124,-34.80
339237,-35.90
339350,-35.60
339463,-35.90
339576,-35.60
339689,-30.10
339802,-35.40
339915,-35.90
340028,-30.20
340141,-36.20
340254,-35.30
340367,-30.00
340480,-33.50
340593,-35.30
340706,-29.90
340819,-35.80
340932,-29.90
341045,-34.70
341158,-30.30
341271,-34.60
341384,-34.90
341497,-30.00
341610,-29.80
341723,-34.30
341836,-29.80
341949,-29.90
342062,-30.30
342175,-30.10
342288,-30.10
342401,-39.20
342514,-38.50
342627,-34.60
342740,-35.50
342853,-34.60
342966,-34.70
343079,-30.10
343192,-36.00
343305,-35.60
343418,-34.60
343531,-30.10
343644,-34.70
343757,-35.70
343870,-34.40
343983,-29.80
344096,-34.80
344209,-34.50
344322,-29.60
344435,-30.10
344548,-30.50
344661,-36.10
344774,-30.10
344887,-33.10
345000,-35.70
345113,-30.30
345226,-30.20
345339,-35.30
345452,-30.10
345565,-34.80
345678,-30.30
345791,-34.60
345904,-34.60
346017,-34.60
346130,-30.00
346243,-29.50
346356,-35.00
346469,-30.00
346582,-30.00
346695,-29.60
346808,-30.20
346921,-34.80
347034,-35.80
347147,-33.70
347260,-35.70
347373,-35.90
347486,-29.90
347599,-30.10
347712,-35.50
347825,-30.20
347938,-30.20
348051,-29.80
348164,-33.20
348277,-34.50
348390,-34.90
348503,-29.90
348616,-29.60
348729,-35.00
348842,-34.40
348955,-35.90
349068,-30.20
349181,-30.20
349294,-34.10
349407,-30.10
349520,-30.10
349633,-34.70
349746,-30.00
349859,-39.10
349972,-29.90
350085,-30.10
350198,-30.00
350311,-29.90
350424,-30.10
350537,-36.40
350650,-30.10
350763,-29.60
350876,-36.30
350989,-29.60
351102,-34.90
351215,-30.00
351328,-30.20
351441,-29.90
351554,-30.60
351667,-30.00
351780,-29.90
351893,-29.80
352006,-29.80
352119,-37.50
352232,-39.10
352345,-30.50
352458,-30.20
352571,-30.10
352684,-30.30
352797,-30.00
352910,-30.20
353023,-30.00
353136,-30.00
353249,-34.70
353362,-34.40
353475,-34.90
353588,-30.20
353701,-34.30
353814,-38.30
353927,-34.60
354040,-29.90
354153,-35.80
354266,-29.90
354379,-30.20
354492,-34.70
354605,-29.80
354718,-35.70
354831,-29.90
354944,-30.40
355057,-30.10
355170,-34.40
355283,-29.90
355396,-34.80
355509,-34.50
355622,-29.90
355735,-30.30
355848,-30.30
355961,-34.50
356074,-30.40
356187,-29.90
356300,-29.80
356413,-30.00
356526,-29.90
356639,-34.50
356752,-29.80
356865,-33.60
356978,-30.50
357091,-30.00
357204,-30.50
357317,-34.60
357430,-30.10
357543,-30.00
357656,-29.50
357769,-35.50
357882,-33.30
357995,-30.40
358108,-35.40
358221,-35.60
358334,-35.80
358447,-35.10
358560,-29.60
358673,-30.00
358786,-34.70
358899,-30.70
359012,-34.40
359125,-29.80
359238,-34.00
359351,-29.90
359464,-34.60
359577,-30.10
359690,-29.90
359803,-32.20
359916,-33.90
360029,-33.80
360142,-30.00
360255,-30.10
360368,-30.30
360481,-29.70
360594,-34.80
360707,-33.80
360820,-30.00
360933,-30.30
361046,-29.80
361159,-35.70
361272,-29.60
361385,-39.60
361498,-34.20
361611,-29.60
361724,-30.30
361837,-29.90
361950,-35.50
362063,-29.60
362176,-29.90
362289,-35.80
362402,-34.90
362515,-35.80
362628,-35.80
362741,-30.00
362854,-34.10
362967,-36.20
363080,-35.70
363193,-30.20
363306,-34.30
363419,-29.70
363532,-30.20
363645,-30.10
363758,-33.30
363871,-34.30
363984,-30.10
364097,-29.90
364210,-34.50
364323,-36.00
364436,-30.10
364549,-30.00
364662,-36.00
364775,-29.90
364888,-35.60
365001,-34.40
365114,-34.70
365227,-29.90
365340,-35.30
365453,-33.50
365566,-29.80
365679,-35.90
365792,-35.80
365905,-30.00
366018,-30.50
366131,-29.90
366244,-35.60
366357,-30.30
366470,-35.70
366583,-30.20
366696,-35.70
366809,-34.70
366922,-30.30
367035,-35.40
367148,-33.80
367261,-29.90
367374,-29.80
367487,-35.30
367600,-33.90
367713,-35.80
367826,-30.00
367939,-30.00
368052,-34.60
368165,-34.60
368278,-30.50
368391,-39.10
368504,-30.10
368617,-35.30
368730,-30.30
368843,-33.50
368956,-29.90
369069,-34.70
369182,-34.40
369295,-33.90
369408,-30.30
369521,-29.80
369634,-29.50
369747,-29.90
369860,-29.90
369973,-30.00
370086,-30.20
370199,-33.20
370312,-29.80
370425,-35.50
370538,-30.50
370651,-29.60
370764,-34.20
370877,-33.90
370990,-36.00
371103,-35.00
371216,-30.10
371329,-30.00
371442,-30.00
371555,-29.80
371668,-30.20
371781,-30.40
371894,-35.60
372007,-29.80
372120,-34.60
372233,-30.00
372346,-30.10
372459,-29.90
372572,-34.40
372685,-30.20
372798,-33.80
372911,-36.00
373024,-29.70
373137,-29.80
373250,-34.80
373363,-30.10
373476,-34.40
373589,-38.40
373702,-30.00
373815,-36.10
373928,-30.20
374041,-34.50
374154,-34.50
374267,-30.30
374380,-30.30
374493,-30.10
374606,-29.50
374719,-29.80
374832,-34.60
374945,-30.30
375058,-34.30
375171,-34.70
375284,-30.30
375397,-33.80
375510,-34.30
375623,-33.60
375736,-34.60
375849,-36.10
375962,-33.50
376075,-34.70
376188,-34.10
376301,-33.90
376414,-30.10
376527,-30.10
376640,-34.30
376753,-29.60
376866,-30.00
376979,-29.90
377092,-30.10
377205,-30.00
377318,-34.60
377431,-30.40
377544,-34.50
377657,-32.10
377770,-35.90
377883,-35.30
377996,-30.00
378109,-30.10
378222,-34.70
378335,-30.10
378448,-30.50
378561,-36.00
378674,-33.80
378787,-29.90
378900,-39.20
379013,-34.20
379126,-33.80
379239,-29.80
379352,-34.30
379465,-34.60
379578,-30.50
379691,-30.00
379804,-30.10
379917,-35.90
380030,-29.90
380143,-35.70
380256,-36.20
380369,-30.10
380482,-29.90
380595,-30.20
380708,-30.30
380821,-29.70
380934,-29.80
381047,-34.00
381160,-33.80
381273,-29.80
381386,-30.10
381499,-29.90
381612,-34.30
381725,-29.60
381838,-30.20
381951,-30.00
382064,-29.90
382177,-30.10
382290,-30.30
382403,-29.80
382516,-29.90
382629,-30.10
382742,-30.00
382855,-30.30
382968,-30.30
383081,-38.80
383194,-34.60
383307,-29.90
383420,-29.60
383533,-30.00
383646,-30.10
383759,-34.40
383872,-36.50
383985,-29.90
384098,-30.40
384211,-30.20
384324,-30.10
384437,-33.80
384550,-33.60
384663,-35.90
384776,-33.90
384889,-34.20
385002,-31.80
385115,-29.80
385228,-30.20
385341,-30.00
385454,-33.50
385567,-30.00
385680,-29.90
385793,-30.00
385906,-30.10
386019,-34.40
386132,-34.10
386245,-30.10
386358,-33.00
386471,-33.80
386584,-34.20
386697,-34.50
386810,-30.20
386923,-30.20
387036,-30.00
387149,-29.90
387262,-30.00
387375,-30.30
387488,-30.50
387601,-29.90
387714,-30.10
387827,-33.90
387940,-29.90
388053,-29.90
388166,-30.10
388279,-29.90
388392,-29.90
388505,-34.20
388618,-34.00
388731,-30.10
388844,-30.10
388957,-35.80
389070,-36.20
389183,-35.80
389296,-35.70
389409,-30.20
389522,-33.20
389635,-34.70
389748,-30.10
389861,-35.60
389974,-36.10
390087,-34.30
390200,-29.90
390313,-35.20
390426,-30.20
390539,-29.50
390652,-29.60
390765,-30.00
390878,-32.00
390991,-30.00
391104,-34.70
391217,-35.60
391330,-35.10
391443,-30.00
391556,-34.30
391669,-30.00
391782,-35.50
391895,-35.00
392008,-30.40
392121,-30.00
392234,-34.50
392347,-29.80
392460,-30.10
392573,-30.00
392686,-30.10
392799,-33.60
392912,-34.60
393025,-34.40
393138,-30.10
393251,-35.80
393364,-29.90
393477,-29.90
393590,-30.10
393703,-30.20
393816,-29.70
393929,-35.80
394042,-30.00
394155,-29.80
394268,-39.10
394381,-29.60
394494,-35.90
394607,-30.10
394720,-29.70
394833,-34.80
394946,-33.70
395059,-34.80
395172,-30.10
395285,-33.70
395398,-35.30
395511,-35.90
395624,-30.00
395737,-30.00
395850,-30.10
395963,-34.30
396076,-29.50
396189,-31.40
396302,-30.20
396415,-29.90
396528,-34.80
396641,-30.40
396754,-30.00
396867,-30.20
396980,-29.50
397093,-30.10
397206,-29.90
397319,-36.20
397432,-34.50
397545,-36.00
397658,-30.00
397771,-35.90
397884,-30.40
397997,-31.10
398110,-30.20
398223,-35.50
398336,-34.30
398449,-35.10
398562,-29.80
398675,-30.00
398788,-30.20
398901,-29.80
399014,-34.40
399127,-30.10
399240,-30.00
399353,-33.90
399466,-36.10
399579,-35.30
399692,-30.00
399805,-35.60
399918,-30.20
400031,-39.20
400144,-34.70
400257,-34.60
400370,-34.60
400483,-30.20
400596,-29.60
400709,-30.00
400822,-36.20
400935,-29.70
401048,-34.60
401161,-35.70
401274,-29.60
401387,-30.20
401500,-33.60
401613,-30.40
401726,-38.70
401839,-39.10
401952,-29.80
402065,-30.00
402178,-35.40
402291,-30.30
402404,-34.30
402517,-34.40
402630,-35.70
402743,-35.30
402856,-30.00
402969,-35.40
403082,-33.50
403195,-34.60
403308,-30.40
403421,-29.90
403534,-29.90
403647,-29.70
403760,-35.40
403873,-34.20
403986,-30.10
404099,-33.60
404212,-35.80
404325,-30.10
404438,-35.30
404551,-30.30
404664,-35.20
404777,-29.80
404890,-30.20
405003,-35.60
405116,-30.20
405229,-30.00
405342,-34.80
405455,-29.80
405568,-30.40
405681,-35.60
405794,-29.60
405907,-35.90
406020,-34.20
406133,-34.90
406246,-34.70
406359,-34.70
406472,-30.10
406585,-29.90
406698,-30.70
406811,-38.40
406924,-35.70
407037,-34.30
407150,-30.20
407263,-30.00
407376,-34.80
407489,-33.90
407602,-34.00
407715,-30.00
407828,-30.40
407941,-29.80
408054,-30.00
408167,-35.90
408280,-30.10
408393,-39.10
408506,-30.10
408619,-30.10
408732,-36.60
408845,-34.30
408958,-30.30
409071,-35.10
409184,-30.10
409297,-34.40
409410,-34.60
409523,-30.10
409636,-30.20
409749,-29.40
409862,-38.50
409975,-36.10
410088,-34.20
410201,-34.60
410314,-36.00
410427,-29.90
410540,-33.60
410653,-30.30
410766,-29.50
410879,-30.20
410992,-36.10
411105,-32.80
411218,-30.10
411331,-29.90
411444,-29.60
411557,-34.50
411670,-34.90
411783,-30.30
411896,-34.40
412009,-29.80
412122,-34.30
412235,-29.60
412348,-33.80
412461,-29.80
412574,-36.00
412687,-34.60
412800,-29.70
412913,-30.10
413026,-34.30
413139,-34.50
413252,-36.00
413365,-33.90
413478,-32.00
413591,-38.40
413704,-38.40
413817,-33.90
413930,-30.10
414043,-34.30
414156,-36.30
414269,-29.80
414382,-34.80
414495,-30.20
414608,-30.20
414721,-33.70
414834,-29.60
414947,-36.40
415060,-34.40
415173,-29.90
415286,-34.40
415399,-35.80
415512,-29.90
415625,-30.30
415738,-30.50
415851,-34.30
415964,-36.10
416077,-30.20
416190,-30.20
416303,-30.10
416416,-29.80
416529,-30.00
416642,-30.10
416755,-35.90
416868,-34.30
416981,-30.00
417094,-34.10
417207,-29.60
417320,-37.80
417433,-35.70
417546,-34.70
417659,-34.70
417772,-29.90
417885,-35.70
417998,-30.20
418111,-30.10
418224,-29.50
